Tipo_Local,Local,Ano,Sexo,Faixa_Etaria,Taxa_Especifica,Taxa_Modificada,Taxa_Bruta,Taxa_Padronizada,Taxa_Padronizada_Por_Sexo,Taxa_Bruta_Por_Sexo,Taxa_Padronizada_Por_Faixa_Etaria,Taxa_Bruta_Por_Faixa_Etaria
UF,SE,2011,Masculino,De 20 a 24 anos,9.971,0.449,6.196,6.503,9.488498646763924,8.986,7.895836011410109,7.865
UF,SE,2011,Masculino,De 25 a 49 anos,13.038,2.373,6.196,6.503,9.488498646763924,8.986,8.742374281319618,8.661
UF,SE,2011,Masculino,De 50 a 69 anos,15.35,1.121,6.196,6.503,9.488498646763924,8.986,9.678050629639314,9.604
UF,SE,2011,Masculino,De 70 ou mais,22.558,0.451,6.196,6.503,9.488498646763924,8.986,11.799748143280627,11.659
UF,SE,2012,Feminino,De 0 a 14 anos,0.364,0.044,5.018,5.263,2.135764017224276,2.077,0.1784345691314717,0.179
UF,SE,2012,Feminino,De 15 a 19 anos,1.931,0.085,5.018,5.263,2.135764017224276,2.077,3.840150640403009,3.838
UF,SE,2012,Feminino,De 20 a 24 anos,0.0,0.0,5.018,5.263,2.135764017224276,2.077,5.50085831425612,5.422
UF,SE,2012,Feminino,De 25 a 49 anos,3.111,0.591,5.018,5.263,2.135764017224276,2.077,6.687839118197342,6.615
UF,SE,2012,Feminino,De 50 a 69 anos,3.83,0.314,5.018,5.263,2.135764017224276,2.077,8.995060309378122,8.913
UF,SE,2012,Feminino,De 70 ou mais,1.938,0.054,5.018,5.263,2.135764017224276,2.077,10.45330332570436,10.262
UF,SE,2012,Masculino,De 0 a 14 anos,0.0,0.0,5.018,5.263,8.511907559774837,8.136,0.1784345691314717,0.179
UF,SE,2012,Masculino,De 15 a 19 anos,5.721,0.257,5.018,5.263,8.511907559774837,8.136,3.840150640403009,3.838
UF,SE,2012,Masculino,De 20 a 24 anos,10.992,0.495,5.018,5.263,8.511907559774837,8.136,5.50085831425612,5.422
UF,SE,2012,Masculino,De 25 a 49 anos,10.435,1.899,5.018,5.263,8.511907559774837,8.136,6.687839118197342,6.615
UF,SE,2012,Masculino,De 50 a 69 anos,14.81,1.081,5.018,5.263,8.511907559774837,8.136,8.995060309378122,8.913
UF,SE,2012,Masculino,De 70 ou mais,22.161,0.443,5.018,5.263,8.511907559774837,8.136,10.45330332570436,10.262
UF,SE,2013,Feminino,De 0 a 14 anos,1.479,0.179,5.751,5.874,2.9460695226080245,2.949,0.7250129883116667,0.726
UF,SE,2013,Feminino,De 15 a 19 anos,3.829,0.168,5.751,5.874,2.9460695226080245,2.949,4.268255767396154,4.269
UF,SE,2013,Feminino,De 20 a 24 anos,3.908,0.176,5.751,5.874,2.9460695226080245,2.949,6.464758108400156,6.43
UF,SE,2013,Feminino,De 25 a 49 anos,3.285,0.624,5.751,5.874,2.9460695226080245,2.949,8.934491387125457,8.817
UF,SE,2013,Feminino,De 50 a 69 anos,3.687,0.302,5.751,5.874,2.9460695226080245,2.949,7.328414558733701,7.267
UF,SE,2013,Feminino,De 70 ou mais,1.885,0.053,5.751,5.874,2.9460695226080245,2.949,5.658631429805789,5.561
UF,SE,2013,Masculino,De 0 a 14 anos,0.0,0.0,5.751,5.874,8.907545752031016,8.726,0.7250129883116667,0.726
UF,SE,2013,Masculino,De 15 a 19 anos,4.701,0.212,5.751,5.874,8.907545752031016,8.726,4.268255767396154,4.269
UF,SE,2013,Masculino,De 20 a 24 anos,9.017,0.406,5.751,5.874,8.907545752031016,8.726,6.464758108400156,6.43
UF,SE,2013,Masculino,De 25 a 49 anos,14.853,2.703,5.751,5.874,8.907545752031016,8.726,8.934491387125457,8.817
UF,SE,2013,Masculino,De 50 a 69 anos,11.428,0.834,5.751,5.874,8.907545752031016,8.726,7.328414558733701,7.267
UF,SE,2013,Masculino,De 70 ou mais,10.847,0.217,5.751,5.874,8.907545752031016,8.726,5.658631429805789,5.561
UF,SE,2014,Feminino,De 0 a 14 anos,0.375,0.045,5.103,5.188,2.541652495193727,2.564,0.1838268225942359,0.184
UF,SE,2014,Feminino,De 15 a 19 anos,3.817,0.168,5.103,5.188,2.541652495193727,2.564,4.245173626475609,4.247
UF,SE,2014,Feminino,De 20 a 24 anos,4.896,0.22,5.103,5.188,2.541652495193727,2.564,5.9539343592010034,5.941
UF,SE,2014,Feminino,De 25 a 49 anos,2.996,0.569,5.103,5.188,2.541652495193727,2.564,7.556909410819904,7.46
UF,SE,2014,Feminino,De 50 a 69 anos,2.958,0.243,5.103,5.188,2.541652495193727,2.564,6.752296580641523,6.684
UF,SE,2014,Feminino,De 70 ou mais,1.83,0.051,5.103,5.188,2.541652495193727,2.564,7.74182607392025,7.572
UF,SE,2014,Masculino,De 0 a 14 anos,0.0,0.0,5.103,5.188,7.9340686177757,7.802,0.1838268225942359,0.184
UF,SE,2014,Masculino,De 15 a 19 anos,4.667,0.21,5.103,5.188,7.9340686177757,7.802,4.245173626475609,4.247
UF,SE,2014,Masculino,De 20 a 24 anos,7.01,0.315,5.103,5.188,7.9340686177757,7.802,5.9539343592010034,5.941
UF,SE,2014,Masculino,De 25 a 49 anos,12.335,2.245,5.103,5.188,7.9340686177757,7.802,7.556909410819904,7.46
UF,SE,2014,Masculino,De 50 a 69 anos,11.024,0.805,5.103,5.188,7.9340686177757,7.802,6.752296580641523,6.684
UF,SE,2014,Masculino,De 70 ou mais,15.87,0.317,5.103,5.188,7.9340686177757,7.802,7.74182607392025,7.572
UF,SE,2015,Feminino,De 0 a 14 anos,0.759,0.092,5.369,5.451,1.843835439157232,1.837,0.3720654889307336,0.372
UF,SE,2015,Feminino,De 15 a 19 anos,3.84,0.169,5.369,5.451,1.843835439157232,1.837,5.680139126488704,5.689
UF,SE,2015,Feminino,De 20 a 24 anos,0.978,0.044,5.369,5.451,1.843835439157232,1.837,5.97291146602896,5.922
UF,SE,2015,Feminino,De 25 a 49 anos,1.814,0.345,5.369,5.451,1.843835439157232,1.837,6.980002757003206,6.868
UF,SE,2015,Feminino,De 50 a 69 anos,1.139,0.093,5.369,5.451,1.843835439157232,1.837,7.796659249419722,7.669
UF,SE,2015,Feminino,De 70 ou mais,7.093,0.199,5.369,5.451,1.843835439157232,1.837,10.600093972199556,10.493
UF,SE,2015,Masculino,De 0 a 14 anos,0.0,0.0,5.369,5.451,9.18907269253943,9.129,0.3720654889307336,0.372
UF,SE,2015,Masculino,De 15 a 19 anos,7.493,0.337,5.369,5.451,9.18907269253943,9.129,5.680139126488704,5.689
UF,SE,2015,Masculino,De 20 a 24 anos,10.959,0.493,5.369,5.451,9.18907269253943,9.129,5.97291146602896,5.922
UF,SE,2015,Masculino,De 25 a 49 anos,12.392,2.255,5.369,5.451,9.18907269253943,9.129,6.980002757003206,6.868
UF,SE,2015,Masculino,De 50 a 69 anos,15.292,1.116,5.369,5.451,9.18907269253943,9.129,7.796659249419722,7.669
UF,SE,2015,Masculino,De 70 ou mais,15.422,0.308,5.369,5.451,9.18907269253943,9.129,10.600093972199556,10.493
UF,SE,2016,Feminino,De 0 a 14 anos,0.384,0.046,5.186,5.189,2.306692268869061,2.339,0.1882386663364976,0.188
UF,SE,2016,Feminino,De 15 a 19 anos,2.914,0.128,5.186,5.189,2.306692268869061,2.339,4.788896750284961,4.797
UF,SE,2016,Feminino,De 20 a 24 anos,2.92,0.131,5.186,5.189,2.306692268869061,2.339,4.422326843103791,4.41
UF,SE,2016,Feminino,De 25 a 49 anos,3.351,0.637,5.186,5.189,2.306692268869061,2.339,7.800560514185689,7.702
UF,SE,2016,Feminino,De 50 a 69 anos,1.097,0.09,5.186,5.189,2.306692268869061,2.339,7.223100219401754,7.098
UF,SE,2016,Feminino,De 70 ou mais,5.143,0.144,5.186,5.189,2.306692268869061,2.339,6.122830432621967,6.092
UF,SE,2016,Masculino,De 0 a 14 anos,0.0,0.0,5.186,5.189,8.173536344919116,8.221,0.1882386663364976,0.188
UF,SE,2016,Masculino,De 15 a 19 anos,6.636,0.299,5.186,5.189,8.173536344919116,8.221,4.788896750284961,4.797
UF,SE,2016,Masculino,De 20 a 24 anos,5.922,0.266,5.186,5.189,8.173536344919116,8.221,4.422326843103791,4.41
UF,SE,2016,Masculino,De 25 a 49 anos,12.462,2.268,5.186,5.189,8.173536344919116,8.221,7.800560514185689,7.702
UF,SE,2016,Masculino,De 50 a 69 anos,14.12,1.031,5.186,5.189,8.173536344919116,8.221,7.223100219401754,7.098
UF,SE,2016,Masculino,De 70 ou mais,7.47,0.149,5.186,5.189,8.173536344919116,8.221,6.122830432621967,6.092
UF,SE,2017,Feminino,De 0 a 14 anos,0.775,0.094,5.494,5.459,2.7085548858516284,2.746,0.5695525586812723,0.569
UF,SE,2017,Feminino,De 15 a 19 anos,6.98,0.307,5.494,5.459,2.7085548858516284,2.746,4.93635246751583,4.928
UF,SE,2017,Feminino,De 20 a 24 anos,2.895,0.13,5.494,5.459,2.7085548858516284,2.746,6.802951471618089,6.783
UF,SE,2017,Feminino,De 25 a 49 anos,2.865,0.544,5.494,5.459,2.7085548858516284,2.746,8.063723704698347,7.948
UF,SE,2017,Feminino,De 50 a 69 anos,3.171,0.26,5.494,5.459,2.7085548858516284,2.746,6.926723270498626,6.845
UF,SE,2017,Feminino,De 70 ou mais,1.655,0.046,5.494,5.459,2.7085548858516284,2.746,3.995729426276544,3.921
UF,SE,2017,Masculino,De 0 a 14 anos,0.372,0.047,5.494,5.459,8.307409104481694,8.428,0.5695525586812723,0.569
UF,SE,2017,Masculino,De 15 a 19 anos,2.923,0.132,5.494,5.459,8.307409104481694,8.428,4.93635246751583,4.928
UF,SE,2017,Masculino,De 20 a 24 anos,10.704,0.482,5.494,5.459,8.307409104481694,8.428,6.802951471618089,6.783
UF,SE,2017,Masculino,De 25 a 49 anos,13.51,2.459,5.494,5.459,8.307409104481694,8.428,8.063723704698347,7.948
UF,SE,2017,Masculino,De 50 a 69 anos,11.155,0.814,5.494,5.459,8.307409104481694,8.428,6.926723270498626,6.845
UF,SE,2017,Masculino,De 70 ou mais,7.214,0.144,5.494,5.459,8.307409104481694,8.428,3.995729426276544,3.921
UF,SE,2018,Feminino,De 0 a 14 anos,0.778,0.094,5.926,5.862,2.5855285459631707,2.634,0.3813793812755082,0.381
UF,SE,2018,Feminino,De 15 a 19 anos,4.107,0.181,5.926,5.862,2.5855285459631707,2.634,4.063678903674233,4.063
UF,SE,2018,Feminino,De 20 a 24 anos,1.913,0.086,5.926,5.862,2.5855285459631707,2.634,6.2358178783246325,6.226
UF,SE,2018,Feminino,De 25 a 49 anos,3.484,0.662,5.926,5.862,2.5855285459631707,2.634,8.651956246417841,8.535
UF,SE,2018,Feminino,De 50 a 69 anos,3.057,0.251,5.926,5.862,2.5855285459631707,2.634,8.379175987277238,8.258
UF,SE,2018,Feminino,De 70 ou mais,1.595,0.045,5.926,5.862,2.5855285459631707,2.634,6.78005885144259,6.614
UF,SE,2018,Masculino,De 0 a 14 anos,0.0,0.0,5.926,5.862,9.258021122196345,9.446,0.3813793812755082,0.381
UF,SE,2018,Masculino,De 15 a 19 anos,4.021,0.181,5.926,5.862,9.258021122196345,9.446,4.063678903674233,4.063
UF,SE,2018,Masculino,De 20 a 24 anos,10.551,0.475,5.926,5.862,9.258021122196345,9.446,6.2358178783246325,6.226
UF,SE,2018,Masculino,De 25 a 49 anos,14.066,2.56,5.926,5.862,9.258021122196345,9.446,8.651956246417841,8.535
UF,SE,2018,Masculino,De 50 a 69 anos,14.371,1.049,5.926,5.862,9.258021122196345,9.446,8.379175987277238,8.258
UF,SE,2018,Masculino,De 70 ou mais,13.909,0.278,5.926,5.862,9.258021122196345,9.446,6.78005885144259,6.614
UF,SE,2019,Feminino,De 0 a 14 anos,0.0,0.0,5.003,4.949,1.6331790051510096,1.683,0.3823463548115281,0.383
UF,SE,2019,Feminino,De 15 a 19 anos,2.112,0.093,5.003,4.949,1.6331790051510096,1.683,5.22054052821292,5.228
UF,SE,2019,Feminino,De 20 a 24 anos,2.861,0.129,5.003,4.949,1.6331790051510096,1.683,6.192942745298148,6.193
UF,SE,2019,Feminino,De 25 a 49 anos,2.367,0.45,5.003,4.949,1.6331790051510096,1.683,6.61779296624654,6.522
UF,SE,2019,Feminino,De 50 a 69 anos,1.967,0.161,5.003,4.949,1.6331790051510096,1.683,6.219472240143736,6.118
UF,SE,2019,Feminino,De 70 ou mais,0.0,0.0,5.003,4.949,1.6331790051510096,1.683,8.468143459587617,8.191
UF,SE,2019,Masculino,De 0 a 14 anos,0.75,0.094,5.003,4.949,8.388558736823873,8.557,0.3823463548115281,0.383
UF,SE,2019,Masculino,De 15 a 19 anos,8.283,0.373,5.003,4.949,8.388558736823873,8.557,5.22054052821292,5.228
UF,SE,2019,Masculino,De 20 a 24 anos,9.519,0.428,5.003,4.949,8.388558736823873,8.557,6.192942745298148,6.193
UF,SE,2019,Masculino,De 25 a 49 anos,11.071,2.015,5.003,4.949,8.388558736823873,8.557,6.61779296624654,6.522
UF,SE,2019,Masculino,De 50 a 69 anos,11.007,0.804,5.003,4.949,8.388558736823873,8.557,6.219472240143736,6.118
UF,SE,2019,Masculino,De 70 ou mais,20.111,0.402,5.003,4.949,8.388558736823873,8.557,8.468143459587617,8.191
UF,SE,2020,Feminino,De 0 a 14 anos,1.178,0.143,5.693,5.609,2.08119932522092,2.084,0.9613370656068008,0.961
UF,SE,2020,Feminino,De 15 a 19 anos,4.319,0.19,5.693,5.609,2.08119932522092,2.084,5.87855946772763,5.882
UF,SE,2020,Feminino,De 20 a 24 anos,1.918,0.086,5.693,5.609,2.08119932522092,2.084,6.214794895033028,6.221
UF,SE,2020,Feminino,De 25 a 49 anos,1.276,0.242,5.693,5.609,2.08119932522092,2.084,5.650839544075886,5.555
UF,SE,2020,Feminino,De 50 a 69 anos,2.378,0.195,5.693,5.609,2.08119932522092,2.084,10.23707673850458,10.04
UF,SE,2020,Feminino,De 70 ou mais,7.384,0.207,5.693,5.609,2.08119932522092,2.084,12.443158851720217,12.269
UF,SE,2020,Masculino,De 0 a 14 anos,0.753,0.095,5.693,5.609,9.261025490720304,9.561,0.9613370656068008,0.961
UF,SE,2020,Masculino,De 15 a 19 anos,7.415,0.334,5.693,5.609,9.261025490720304,9.561,5.87855946772763,5.882
UF,SE,2020,Masculino,De 20 a 24 anos,10.504,0.473,5.693,5.609,9.261025490720304,9.561,6.214794895033028,6.221
UF,SE,2020,Masculino,De 25 a 49 anos,10.234,1.863,5.693,5.609,9.261025490720304,9.561,5.650839544075886,5.555
UF,SE,2020,Masculino,De 50 a 69 anos,19.085,1.393,5.693,5.609,9.261025490720304,9.561,10.23707673850458,10.04
UF,SE,2020,Masculino,De 70 ou mais,19.399,0.388,5.693,5.609,9.261025490720304,9.561,12.443158851720217,12.269
UF,SE,2021,Feminino,De 0 a 14 anos,0.395,0.048,5.687,5.562,2.1232572540376227,2.148,0.5800556357287796,0.58
UF,SE,2021,Feminino,De 15 a 19 anos,5.484,0.241,5.687,5.562,2.1232572540376227,2.148,5.426574360684448,5.426
UF,SE,2021,Feminino,De 20 a 24 anos,1.941,0.087,5.687,5.562,2.1232572540376227,2.148,8.223048254990635,8.231
UF,SE,2021,Feminino,De 25 a 49 anos,2.102,0.399,5.687,5.562,2.1232572540376227,2.148,6.457304649929532,6.364
UF,SE,2021,Feminino,De 50 a 69 anos,2.302,0.189,5.687,5.562,2.1232572540376227,2.148,9.162404330780555,8.983
UF,SE,2021,Feminino,De 70 ou mais,4.258,0.119,5.687,5.562,2.1232572540376227,2.148,7.719197316782369,7.592
UF,SE,2021,Masculino,De 0 a 14 anos,0.758,0.096,5.687,5.562,9.121043909292268,9.487,0.5800556357287796,0.58
UF,SE,2021,Masculino,De 15 a 19 anos,5.37,0.242,5.687,5.562,9.121043909292268,9.487,5.426574360684448,5.426
UF,SE,2021,Masculino,De 20 a 24 anos,14.494,0.652,5.687,5.562,9.121043909292268,9.487,8.223048254990635,8.231
UF,SE,2021,Masculino,De 25 a 49 anos,11.02,2.006,5.687,5.562,9.121043909292268,9.487,6.457304649929532,6.364
UF,SE,2021,Masculino,De 50 a 69 anos,16.886,1.233,5.687,5.562,9.121043909292268,9.487,9.162404330780555,8.983
UF,SE,2021,Masculino,De 70 ou mais,12.478,0.25,5.687,5.562,9.121043909292268,9.487,7.719197316782369,7.592
UF,SP,2000,Feminino,De 0 a 14 anos,0.182,0.022,3.749,3.911,1.555290344655175,1.513,0.1692551215062824,0.17
UF,SP,2000,Feminino,De 15 a 19 anos,1.41,0.062,3.749,3.911,1.555290344655175,1.513,2.0396670977582483,2.035
UF,SP,2000,Feminino,De 20 a 24 anos,1.995,0.09,3.749,3.911,1.555290344655175,1.513,5.092735895673706,5.072
UF,SP,2000,Feminino,De 25 a 49 anos,2.088,0.397,3.749,3.911,1.555290344655175,1.513,5.448490165526476,5.448
UF,SP,2000,Feminino,De 50 a 69 anos,2.036,0.167,3.749,3.911,1.555290344655175,1.513,5.736215336390555,5.736
UF,SP,2000,Feminino,De 70 ou mais,1.988,0.056,3.749,3.911,1.555290344655175,1.513,6.491767214148931,6.395
UF,SP,2000,Masculino,De 0 a 14 anos,0.157,0.02,3.749,3.911,6.35298384800319,6.078,0.1692551215062824,0.17
UF,SP,2000,Masculino,De 15 a 19 anos,2.66,0.12,3.749,3.911,6.35298384800319,6.078,2.0396670977582483,2.035
UF,SP,2000,Masculino,De 20 a 24 anos,8.185,0.368,3.749,3.911,6.35298384800319,6.078,5.092735895673706,5.072
UF,SP,2000,Masculino,De 25 a 49 anos,8.969,1.632,3.749,3.911,6.35298384800319,6.078,5.448490165526476,5.448
UF,SP,2000,Masculino,De 50 a 69 anos,9.902,0.723,3.749,3.911,6.35298384800319,6.078,5.736215336390555,5.736
UF,SP,2000,Masculino,De 70 ou mais,12.684,0.254,3.749,3.911,6.35298384800319,6.078,6.491767214148931,6.395
UF,SP,2001,Feminino,De 0 a 14 anos,0.163,0.02,4.261,4.404,1.6319263379604547,1.588,0.1502551215062824,0.15
UF,SP,2001,Feminino,De 15 a 19 anos,1.793,0.079,4.261,4.404,1.6319263379604547,1.588,3.784762963628891,3.772
UF,SP,2001,Feminino,De 20 a 24 anos,1.47,0.066,4.261,4.404,1.6319263379604547,1.588,5.2828674942064575,5.258
UF,SP,2001,Feminino,De 25 a 49 anos,2.116,0.402,4.261,4.404,1.6319263379604547,1.588,5.886722942599901,5.882
UF,SP,2001,Feminino,De 50 a 69 anos,2.628,0.215,4.261,4.404,1.6319263379604547,1.588,6.499913607148572,6.495
UF,SP,2001,Feminino,De 70 ou mais,1.781,0.05,4.261,4.404,1.6319263379604547,1.588,7.441868214941869,7.292
UF,SP,2001,Masculino,De 0 a 14 anos,0.138,0.017,4.261,4.404,7.280270941708329,7.049,0.1502551215062824,0.15
UF,SP,2001,Masculino,De 15 a 19 anos,5.747,0.259,4.261,4.404,7.280270941708329,7.049,3.784762963628891,3.772
UF,SP,2001,Masculino,De 20 a 24 anos,9.089,0.409,4.261,4.404,7.280270941708329,7.049,5.2828674942064575,5.258
UF,SP,2001,Masculino,De 25 a 49 anos,9.837,1.79,4.261,4.404,7.280270941708329,7.049,5.886722942599901,5.882
UF,SP,2001,Masculino,De 50 a 69 anos,10.859,0.793,4.261,4.404,7.280270941708329,7.049,6.499913607148572,6.495
UF,SP,2001,Masculino,De 70 ou mais,15.225,0.304,4.261,4.404,7.280270941708329,7.049,7.441868214941869,7.292
UF,SP,2002,Feminino,De 0 a 14 anos,0.123,0.015,4.004,4.098,1.5114114541760968,1.481,0.0704911006058834,0.071
UF,SP,2002,Feminino,De 15 a 19 anos,1.476,0.065,4.004,4.098,1.5114114541760968,1.481,3.0315295983019763,3.025
UF,SP,2002,Feminino,De 20 a 24 anos,1.555,0.07,4.004,4.098,1.5114114541760968,1.481,5.224741086102632,5.202
UF,SP,2002,Feminino,De 25 a 49 anos,1.97,0.374,4.004,4.098,1.5114114541760968,1.481,5.7456066661364895,5.737
UF,SP,2002,Feminino,De 50 a 69 anos,2.173,0.178,4.004,4.098,1.5114114541760968,1.481,5.643657100418195,5.635
UF,SP,2002,Feminino,De 70 ou mais,2.449,0.069,4.004,4.098,1.5114114541760968,1.481,6.809603334865962,6.678
UF,SP,2002,Masculino,De 0 a 14 anos,0.02,0.003,4.004,4.098,6.779434579937104,6.638,0.0704911006058834,0.071
UF,SP,2002,Masculino,De 15 a 19 anos,4.564,0.205,4.004,4.098,6.779434579937104,6.638,3.0315295983019763,3.025
UF,SP,2002,Masculino,De 20 a 24 anos,8.888,0.4,4.004,4.098,6.779434579937104,6.638,5.224741086102632,5.202
UF,SP,2002,Masculino,De 25 a 49 anos,9.701,1.766,4.004,4.098,6.779434579937104,6.638,5.7456066661364895,5.737
UF,SP,2002,Masculino,De 50 a 69 anos,9.551,0.697,4.004,4.098,6.779434579937104,6.638,5.643657100418195,5.635
UF,SP,2002,Masculino,De 70 ou mais,12.805,0.256,4.004,4.098,6.779434579937104,6.638,6.809603334865962,6.678
UF,SP,2003,Feminino,De 0 a 14 anos,0.103,0.012,3.954,3.998,1.47591618457691,1.468,0.1116665173757279,0.112
UF,SP,2003,Feminino,De 15 a 19 anos,1.713,0.075,3.954,3.998,1.47591618457691,1.468,3.2720557340494225,3.269
UF,SP,2003,Feminino,De 20 a 24 anos,2.225,0.1,3.954,3.998,1.47591618457691,1.468,5.658532468532681,5.641
UF,SP,2003,Feminino,De 25 a 49 anos,1.829,0.348,3.954,3.998,1.47591618457691,1.468,5.547467100758405,5.536
UF,SP,2003,Feminino,De 50 a 69 anos,2.057,0.169,3.954,3.998,1.47591618457691,1.468,5.841418049995172,5.828
UF,SP,2003,Feminino,De 70 ou mais,1.74,0.049,3.954,3.998,1.47591618457691,1.468,4.141363539855213,4.063
UF,SP,2003,Masculino,De 0 a 14 anos,0.12,0.015,3.954,3.998,6.610198063854333,6.553,0.1116665173757279,0.112
UF,SP,2003,Masculino,De 15 a 19 anos,4.808,0.216,3.954,3.998,6.610198063854333,6.553,3.2720557340494225,3.269
UF,SP,2003,Masculino,De 20 a 24 anos,9.086,0.409,3.954,3.998,6.610198063854333,6.553,5.658532468532681,5.641
UF,SP,2003,Masculino,De 25 a 49 anos,9.443,1.719,3.954,3.998,6.610198063854333,6.553,5.547467100758405,5.536
UF,SP,2003,Masculino,De 50 a 69 anos,10.102,0.737,3.954,3.998,6.610198063854333,6.553,5.841418049995172,5.828
UF,SP,2003,Masculino,De 70 ou mais,7.443,0.149,3.954,3.998,6.610198063854333,6.553,4.141363539855213,4.063
UF,SP,2004,Feminino,De 0 a 14 anos,0.062,0.008,3.862,3.898,1.4604164125663404,1.46,0.1022738160401476,0.102
UF,SP,2004,Feminino,De 15 a 19 anos,1.343,0.059,3.862,3.898,1.4604164125663404,1.46,2.5267741437855067,2.527
UF,SP,2004,Feminino,De 20 a 24 anos,1.84,0.083,3.862,3.898,1.4604164125663404,1.46,5.15492771776133,5.141
UF,SP,2004,Feminino,De 25 a 49 anos,2.004,0.381,3.862,3.898,1.4604164125663404,1.46,5.328350611355721,5.316
UF,SP,2004,Feminino,De 50 a 69 anos,2.011,0.165,3.862,3.898,1.4604164125663404,1.46,5.732383616347024,5.715
UF,SP,2004,Feminino,De 70 ou mais,1.775,0.05,3.862,3.898,1.4604164125663404,1.46,6.475828083279605,6.316
UF,SP,2004,Masculino,De 0 a 14 anos,0.141,0.018,3.862,3.898,6.423126715379481,6.378,0.1022738160401476,0.102
UF,SP,2004,Masculino,De 15 a 19 anos,3.693,0.166,3.862,3.898,6.423126715379481,6.378,2.5267741437855067,2.527
UF,SP,2004,Masculino,De 20 a 24 anos,8.464,0.381,3.862,3.898,6.423126715379481,6.378,5.15492771776133,5.141
UF,SP,2004,Masculino,De 25 a 49 anos,8.811,1.604,3.862,3.898,6.423126715379481,6.378,5.328350611355721,5.316
UF,SP,2004,Masculino,De 50 a 69 anos,9.922,0.724,3.862,3.898,6.423126715379481,6.378,5.732383616347024,5.715
UF,SP,2004,Masculino,De 70 ou mais,12.939,0.259,3.862,3.898,6.423126715379481,6.378,6.475828083279605,6.316
UF,SP,2005,Feminino,De 0 a 14 anos,0.084,0.01,4.04,4.04,1.633936881412511,1.642,0.0824706145807538,0.082
UF,SP,2005,Feminino,De 15 a 19 anos,1.873,0.082,4.04,4.04,1.633936881412511,1.642,2.8401686621566693,2.842
UF,SP,2005,Feminino,De 20 a 24 anos,1.887,0.085,4.04,4.04,1.633936881412511,1.642,5.048792469929964,5.04
UF,SP,2005,Feminino,De 25 a 49 anos,2.173,0.413,4.04,4.04,1.633936881412511,1.642,5.712234446965612,5.698
UF,SP,2005,Feminino,De 50 a 69 anos,2.313,0.19,4.04,4.04,1.633936881412511,1.642,5.619955735421511,5.6
UF,SP,2005,Feminino,De 70 ou mais,1.902,0.053,4.04,4.04,1.633936881412511,1.642,6.599038451180939,6.436
UF,SP,2005,Masculino,De 0 a 14 anos,0.081,0.01,4.04,4.04,6.537816536797799,6.553,0.0824706145807538,0.082
UF,SP,2005,Masculino,De 15 a 19 anos,3.793,0.171,4.04,4.04,6.537816536797799,6.553,2.8401686621566693,2.842
UF,SP,2005,Masculino,De 20 a 24 anos,8.205,0.369,4.04,4.04,6.537816536797799,6.553,5.048792469929964,5.04
UF,SP,2005,Masculino,De 25 a 49 anos,9.42,1.714,4.04,4.04,6.537816536797799,6.553,5.712234446965612,5.698
UF,SP,2005,Masculino,De 50 a 69 anos,9.343,0.682,4.04,4.04,6.537816536797799,6.553,5.619955735421511,5.6
UF,SP,2005,Masculino,De 70 ou mais,13.057,0.261,4.04,4.04,6.537816536797799,6.553,6.599038451180939,6.436
UF,SP,2006,Feminino,De 0 a 14 anos,0.021,0.003,4.218,4.18,1.653354840155128,1.677,0.0826852119095932,0.083
UF,SP,2006,Feminino,De 15 a 19 anos,1.442,0.063,4.218,4.18,1.653354840155128,1.677,3.309844478790068,3.313
UF,SP,2006,Feminino,De 20 a 24 anos,1.785,0.08,4.218,4.18,1.653354840155128,1.677,5.541317549745855,5.538
UF,SP,2006,Feminino,De 25 a 49 anos,2.464,0.468,4.218,4.18,1.653354840155128,1.677,6.026676319941235,6.012
UF,SP,2006,Feminino,De 50 a 69 anos,2.284,0.187,4.218,4.18,1.653354840155128,1.677,5.656342200175933,5.632
UF,SP,2006,Feminino,De 70 ou mais,1.469,0.041,4.218,4.18,1.653354840155128,1.677,5.142837784540896,5.015
UF,SP,2006,Masculino,De 0 a 14 anos,0.142,0.018,4.218,4.18,6.800042307944065,6.883,0.0826852119095932,0.083
UF,SP,2006,Masculino,De 15 a 19 anos,5.15,0.232,4.218,4.18,6.800042307944065,6.883,3.309844478790068,3.313
UF,SP,2006,Masculino,De 20 a 24 anos,9.291,0.418,4.218,4.18,6.800042307944065,6.883,5.541317549745855,5.538
UF,SP,2006,Masculino,De 25 a 49 anos,9.759,1.776,4.218,4.18,6.800042307944065,6.883,6.026676319941235,6.012
UF,SP,2006,Masculino,De 50 a 69 anos,9.453,0.69,4.218,4.18,6.800042307944065,6.883,5.656342200175933,5.632
UF,SP,2006,Masculino,De 70 ou mais,10.194,0.204,4.218,4.18,6.800042307944065,6.883,5.142837784540896,5.015
UF,SP,2007,Feminino,De 0 a 14 anos,0.085,0.01,4.154,4.09,1.7426777676867302,1.777,0.103862420170702,0.104
UF,SP,2007,Feminino,De 15 a 19 anos,1.29,0.057,4.154,4.09,1.7426777676867302,1.777,2.554875265976769,2.557
UF,SP,2007,Feminino,De 20 a 24 anos,1.69,0.076,4.154,4.09,1.7426777676867302,1.777,5.210108932175905,5.216
UF,SP,2007,Feminino,De 25 a 49 anos,2.512,0.477,4.154,4.09,1.7426777676867302,1.777,5.926211124428948,5.913
